event,model,parameter,replicate,half_sample_size,split_normalized_wasserstein_1
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,35,10032,0.007922074581206804
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,36,10032,0.00634755927428105
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,37,10032,0.007020873313684992
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,38,10032,0.0048340409242875
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,39,10032,0.004884351810414797
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,40,10032,0.007440928591999649
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,41,10032,0.0057381565887232155
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,42,10032,0.006096608946970257
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,43,10032,0.006881350907624099
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,44,10032,0.005559093260025019
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,45,10032,0.003842470554800577
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,46,10032,0.004500273036832513
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,47,10032,0.00891586362273305
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,48,10032,0.004191681042990043
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,49,10032,0.004800854611759905
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,50,10032,0.002971081732600116
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,51,10032,0.005854321277643493
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,52,10032,0.004184645282407224
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,53,10032,0.011242824655343342
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,54,10032,0.0062541716728956994
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,55,10032,0.007213197032662907
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,56,10032,0.004677343989455108
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,57,10032,0.0036948455372414375
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,58,10032,0.0053896119270582
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,59,10032,0.004898535573375745
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,60,10032,0.0037533565829123527
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,61,10032,0.0039055568812788218
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,62,10032,0.004383305891862151
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,63,10032,0.00656424841052164
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,64,10032,0.004534892659097061
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,65,10032,0.007693367533566339
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,66,10032,0.005726133585654723
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,67,10032,0.005395888786857115
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,68,10032,0.01015053797026764
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,69,10032,0.005214194539474395
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,70,10032,0.004531756641898524
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,71,10032,0.0052429918059304454
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,72,10032,0.00735401977709341
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,73,10032,0.005692974047049403
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,74,10032,0.004053775087650922
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,75,10032,0.005486410315351888
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,76,10032,0.004791107062554371
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,77,10032,0.005425274265649162
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,78,10032,0.011780261163975089
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,79,10032,0.008837419471790807
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,80,10032,0.003935382503568292
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,81,10032,0.004286544856515171
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,82,10032,0.008444233865869274
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,83,10032,0.004911567323500241
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,84,10032,0.00355085994653429
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,85,10032,0.005778131018413566
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,86,10032,0.005918698979342781
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,87,10032,0.004837334553561359
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,88,10032,0.005305600543389228
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,89,10032,0.0048268502648402154
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,90,10032,0.00737651424916593
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,91,10032,0.00782662142775934
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,92,10032,0.003998705854479849
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,93,10032,0.004554591092655834
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,94,10032,0.0038609884038387347
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,95,10032,0.007002565331680034
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,96,10032,0.008308102252352415
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,97,10032,0.011390433082099206
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,98,10032,0.003160852206215013
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,99,10032,0.007085721259610131
GW240526_093944,C00:IMRPhenomXPNR,chi_eff,100,10032,0.004687414709889687
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,1,9421,0.005162122031360682
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,2,9421,0.003384526214509082
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,3,9421,0.002745651591179309
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,4,9421,0.003968965367563151
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,5,9421,0.006850583698409319
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,6,9421,0.006419484368671134
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,7,9421,0.0026135825796695096
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,8,9421,0.005267426634392025
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,9,9421,0.0054543043846219195
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,10,9421,0.006573987948355033
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,11,9421,0.0045004667289285216
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,12,9421,0.004717712151919103
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,13,9421,0.00758681805950973
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,14,9421,0.008782532995151106
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,15,9421,0.009510266473252196
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,16,9421,0.0048261456464523435
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,17,9421,0.0048768026484055215
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,18,9421,0.005988338389171117
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,19,9421,0.006738138233058278
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,20,9421,0.003945669963378495
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,21,9421,0.00927855038671887
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,22,9421,0.004407939998473419
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,23,9421,0.004163719683705632
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,24,9421,0.006782757004092564
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,25,9421,0.0048479204681298885
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,26,9421,0.0032363423931616522
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,27,9421,0.005025392094337402
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,28,9421,0.005757314341940613
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,29,9421,0.005411094363797347
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,30,9421,0.006572012089774873
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,31,9421,0.002929248383052226
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,32,9421,0.003968632380559238
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,33,9421,0.004209928679002089
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,34,9421,0.0034071966684393125
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,35,9421,0.0062104765909364035
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,36,9421,0.00865266256542812
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,37,9421,0.005403466896279271
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,38,9421,0.002958532346069403
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,39,9421,0.0037618682757215127
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,40,9421,0.005897939994170729
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,41,9421,0.0028660331026318306
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,42,9421,0.0035779206618352785
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,43,9421,0.00440147077492572
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,44,9421,0.00402511474542194
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,45,9421,0.004261606902108966
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,46,9421,0.009781825259756486
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,47,9421,0.004446477338437721
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,48,9421,0.004557254349766978
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,49,9421,0.005596275495805193
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,50,9421,0.004061296695796773
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,51,9421,0.005088768049658894
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,52,9421,0.005504209012211954
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,53,9421,0.003221639007362088
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,54,9421,0.005357844654997241
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,55,9421,0.0041019164446556445
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,56,9421,0.004356509784051644
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,57,9421,0.0033725427066195646
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,58,9421,0.0049013716685097405
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,59,9421,0.006119092470856716
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,60,9421,0.003198409938331354
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,61,9421,0.012272188236913196
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,62,9421,0.004449154989408304
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,63,9421,0.004359471416896886
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,64,9421,0.004623075826831188
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,65,9421,0.008151782065029565
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,66,9421,0.0072255718306925894
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,67,9421,0.0037738602078171025
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,68,9421,0.004293067207655754
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,69,9421,0.005895408390797564
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,70,9421,0.0045570605736484394
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,71,9421,0.0066252213469327826
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,72,9421,0.006909856272209587
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,73,9421,0.0031323327959784934
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,74,9421,0.008686945558402796
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,75,9421,0.003157547142759322
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,76,9421,0.004298535975182543
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,77,9421,0.007067478052473101
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,78,9421,0.003869128484215636
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,79,9421,0.0037197368337350298
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,80,9421,0.0027560172311826047
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,81,9421,0.004097264512606748
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,82,9421,0.004482603722169928
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,83,9421,0.005910073208508502
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,84,9421,0.004231403427960579
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,85,9421,0.004058892103817128
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,86,9421,0.004614037416998655
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,87,9421,0.002880772749338189
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,88,9421,0.005961072590794112
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,89,9421,0.009045865451976635
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,90,9421,0.003558380770792933
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,91,9421,0.008809046219569449
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,92,9421,0.006077926439448998
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,93,9421,0.005003901460509441
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,94,9421,0.005324881683657636
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,95,9421,0.0036048629377598423
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,96,9421,0.004639176062079749
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,97,9421,0.008268177370371874
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,98,9421,0.00976238433954918
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,99,9421,0.005819394201982105
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,luminosity_distance,100,9421,0.005071681407233493
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,1,10032,0.002461908178871005
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,2,10032,0.006113187266177036
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,3,10032,0.004741229486709699
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,4,10032,0.007390982300793755
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,5,10032,0.003800565082534361
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,6,10032,0.003385096948876852
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,7,10032,0.005925251134052258
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,8,10032,0.003863984552211042
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,9,10032,0.0034198901553096172
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,10,10032,0.003923327886936629
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,11,10032,0.005616578910836431
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,12,10032,0.006078105815074844
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,13,10032,0.0038176513532469777
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,14,10032,0.008945361912177137
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,15,10032,0.004933280947721366
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,16,10032,0.004993758832585564
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,17,10032,0.006409717824803766
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,18,10032,0.0074012052163520475
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,19,10032,0.006451795374948158
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,20,10032,0.0032831476927563576
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,21,10032,0.012067707219118571
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,22,10032,0.004212025031017913
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,23,10032,0.0037283258549172566
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,24,10032,0.0058602472051306805
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,25,10032,0.0047287558101429174
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,26,10032,0.003390700991368952
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,27,10032,0.0063272558518949725
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,28,10032,0.0036249772930841656
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,29,10032,0.00989519843824309
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,30,10032,0.007165995943106162
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,31,10032,0.003907219111109169
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,32,10032,0.002933239179942327
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,33,10032,0.007517270754613814
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,34,10032,0.007497073074898891
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,35,10032,0.003678582510824948
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,36,10032,0.006026711874828513
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,37,10032,0.004122515767980181
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,38,10032,0.0027074453963555362
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,39,10032,0.0036744523204422564
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,40,10032,0.006202952107654318
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,41,10032,0.00695771476597767
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,42,10032,0.004205346128629004
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,43,10032,0.004476973795237908
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,44,10032,0.0035822098709391947
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,45,10032,0.005101351892964839
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,46,10032,0.006544741207564393
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,47,10032,0.005068677282797236
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,48,10032,0.006485421194684906
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,49,10032,0.007809972621148952
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,50,10032,0.005263587672043707
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,51,10032,0.005223918202962608
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,52,10032,0.004373026514962237
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,53,10032,0.006631958000770506
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,54,10032,0.004642945939543981
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,55,10032,0.006015956068940616
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,56,10032,0.0066730824135137
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,57,10032,0.00573647765190632
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,58,10032,0.003543322648476555
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,59,10032,0.003852515649026698
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,60,10032,0.004178124440353899
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,61,10032,0.009464375599283939
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,62,10032,0.0043437674363351
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,63,10032,0.004070279011202527
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,64,10032,0.005992482475759782
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,65,10032,0.004508056775801757
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,66,10032,0.008323221025247256
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,67,10032,0.003872011100674728
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,68,10032,0.004031675563450784
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,69,10032,0.006265143174090042
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,70,10032,0.007349550330397707
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,71,10032,0.004232533881945901
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,72,10032,0.005489664166935293
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,73,10032,0.005160741055697102
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,74,10032,0.004544159447061278
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,75,10032,0.00288035000365947
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,76,10032,0.0035030084872980823
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,77,10032,0.007063382576985745
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,78,10032,0.0032760423694660453
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,79,10032,0.004647124465760823
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,80,10032,0.004248819162665659
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,81,10032,0.003753394309074823
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,82,10032,0.0032970011302952493
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,83,10032,0.0049429726003278945
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,84,10032,0.00399270441980686
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,85,10032,0.0037285595474553465
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,86,10032,0.003877891913227673
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,87,10032,0.0031943735257244014
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,88,10032,0.004700777587488563
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,89,10032,0.004379729951977965
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,90,10032,0.005126580656627679
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,91,10032,0.0032581696317438903
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,92,10032,0.0035961952133644307
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,93,10032,0.007918259169243817
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,94,10032,0.004666232336977628
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,95,10032,0.005777273378885107
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,96,10032,0.00467637974308713
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,97,10032,0.0035865282204821576
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,98,10032,0.002328123408947024
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,99,10032,0.003993420444697285
GW240526_093944,C00:IMRPhenomXPNR,luminosity_distance,100,10032,0.004644009656353964
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,1,9421,0.0042400356788414775
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,2,9421,0.004890487050204713
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,3,9421,0.006585981623767762
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,4,9421,0.005565509622823137
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,5,9421,0.006687154836519651
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,6,9421,0.012075297822812248
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,7,9421,0.004025990129217092
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,8,9421,0.003324491942401128
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,9,9421,0.0059950475819611675
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,10,9421,0.006126603926815019
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,11,9421,0.006424621159268334
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,12,9421,0.0046705088436754996
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,13,9421,0.007091069256501684
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,14,9421,0.0038939216554370127
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,15,9421,0.004641961113547109
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,16,9421,0.002672155614460194
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,17,9421,0.005898432411690014
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,18,9421,0.007493538110880053
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,19,9421,0.0035349047421373973
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,20,9421,0.00910357427858047
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,21,9421,0.006246548711320692
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,22,9421,0.005500802886123784
GW240526_093944,C00:IMRPhenomXPHM-SpinTaylor,chirp_mass_source,23,9421,0.0059419236199660195
