event,parameter,xphm_sample_count,xpnr_sample_count,xphm_median,xpnr_median,xphm_lower_90,xphm_upper_90,xpnr_lower_90,xpnr_upper_90,xphm_width_90,xpnr_width_90,average_width_90,wasserstein_1,normalized_wasserstein_1,js_divergence_bits,standardized_median_displacement,interval_overlap_90,log_width_ratio,xphm_split_NW1_p95,xpnr_split_NW1_p95,pair_noise_threshold_NW1,NW1_above_noise
GW241230_084504,luminosity_distance,14400,14379,2926.152842184467,2787.5348747186586,1589.4726370708656,4321.991408654887,1537.13400594042,4220.301173092763,2732.518771584021,2683.1671671523427,2707.842969368182,111.29886744446418,0.04110240833885335,0.004761998527954874,0.11871407512045648,0.9446905731896957,0.018225935232014323,0.010371601729996915,0.010763611557675643,0.010763611557675643,True
GW241230_084504,chirp_mass_source,14400,14379,32.43498369478267,32.62435719541289,28.458458168993207,38.162881780597345,28.38564888138715,38.304994584190496,9.704423611604138,9.919345702803344,9.811884657203741,0.15819098146606192,0.016122384943642855,0.0020676684370695203,0.0446258359393864,0.9783330375169336,-0.021905137755795563,0.00999433433446962,0.011362217574165643,0.011362217574165643,True
GW240526_093944,chirp_mass,18843,20064,12.828141147418803,12.762394829935872,12.555325760617135,13.10946839838999,12.504466651654036,13.046352151312995,0.5541426377728538,0.5418854996589584,0.5480140687159061,0.06248048326200781,0.11401255337916896,0.025841493064291288,0.27404015174059065,0.8116115256608725,0.022367398631581718,0.009847102762430322,0.009956326781442305,0.009956326781442305,True
GW240526_093944,mass_ratio,18843,20064,0.5805125393390035,0.58138304444965,0.3064887228595608,0.9338164685870821,0.3211741602163797,0.9401483690745339,0.6273277457275213,0.6189742088581542,0.6231509772928377,0.004458694927014109,0.007155079731053412,0.002306046458712991,0.0032638319603397457,0.9668318189901897,0.013405518523000697,0.008975181049959535,0.008493985630620642,0.008975181049959535,False
GW240526_093944,chi_eff,18843,20064,0.21669782056406692,0.19036637842008672,0.0930573532544523,0.35527650660711135,0.07277486368246996,0.31940429101028767,0.26221915335265905,0.2466294273278177,0.2544242903402384,0.026841274175843956,0.1054980801555915,0.02260638820068977,0.23791963636679878,0.8012234386056807,0.061293701458508196,0.009370299956157945,0.010870704469018019,0.010870704469018019,True
GW240526_093944,luminosity_distance,18843,20064,1939.1538639688365,1879.675396094022,1000.0936165301051,3041.8997110832424,970.2013977869639,2976.8730688034475,2041.8060945531374,2006.6716710164837,2024.2388827848106,55.579264202657384,0.027456870172454746,0.0024913353985144037,0.06697772132929401,0.9541830678657498,0.017357292129096976,0.009057499698713747,0.007938507262043988,0.009057499698713747,True
GW240526_093944,chirp_mass_source,18843,20064,9.464309129018186,9.487710815800906,8.44430939550111,10.72617743914859,8.458305359170648,10.730525361504903,2.2818680436474796,2.2722200023342545,2.277044022990867,0.016379304677002646,0.007193231449029539,0.0010128711992174809,0.023634592829615015,0.9919763109440987,0.004237096714016373,0.009797451667479813,0.009075641659795705,0.009797451667479813,False
GW250101_011205,chirp_mass,19073,17858,33.67659299810449,33.76325347444582,26.428681063891993,38.384294310583606,26.60796754630393,38.09216917808663,11.955613246691613,11.4842016317827,11.719907439237156,0.23449732333265752,0.020008462058973466,0.003869320354333995,0.017397687717084758,0.9605698507318842,0.04022857611541086,0.009495705071647691,0.009529023363279772,0.009529023363279772,True
GW250101_011205,mass_ratio,19073,17858,0.7147521036499913,0.727697788696416,0.3866708096703876,0.9694311595669913,0.37752816253614196,0.9721388949309834,0.5827603498966037,0.5946107323948414,0.5886855411457226,0.009874272143972773,0.01677342393148485,0.0019190778607510678,0.05037383875199718,0.9800703521604641,-0.02013092197530784,0.0081616860362312,0.008937731733785252,0.008937731733785252,True
GW250101_011205,chi_eff,19073,17858,-0.0516979292384014,-0.07218501678719458,-0.36619924283778615,0.19215126913646047,-0.38658085964811895,0.16043705646874398,0.5583505119742467,0.5470179161168629,0.5526842140455548,0.02400983627226084,0.04344223276527641,0.005601301713107713,0.08648501666244372,0.9099828281739635,0.020505367534297485,0.010221805091361917,0.009745104157278976,0.010221805091361917,True
GW250101_011205,luminosity_distance,19073,17858,3226.027838061079,3230.164286721502,1701.038402395513,4969.066796026574,1721.8671079684714,4944.912178478945,3268.0283936310607,3223.0450705104736,3245.5367320707674,15.464483787805957,0.004764846330344586,0.0009851503883454397,0.002921437653099901,0.9862353328360752,0.013860278581736992,0.00908045876318752,0.010802295451249135,0.010802295451249135,False
GW250101_011205,chirp_mass_source,19073,17858,21.45373975638645,21.50520948135038,18.14565221938485,25.600971548075968,18.22091270355122,25.574542364408533,7.455319328691118,7.353629660857312,7.404474494774215,0.07391311415653629,0.009982222804427409,0.001696930919654773,0.016305647228554362,0.9863601190840394,0.01373375872384207,0.0087813906427514,0.01093273321718022,0.01093273321718022,False
GW250108_152221,chirp_mass,15752,14996,61.59008301628053,61.26639593387347,50.96030637564839,71.80801995455138,51.444467243054646,70.77274425243634,20.84771357890299,19.328277009381694,20.087995294142342,0.456173927942808,0.02270878309473859,0.0037033967098217832,0.0369812611449695,0.9271173520409978,0.07567512807255984,0.01113320933178043,0.011410697927633755,0.011410697927633755,True
GW250108_152221,mass_ratio,15752,14996,0.6613782112293749,0.6712603422481684,0.40355386659762116,0.9522192371103463,0.4015819798483939,0.953433209827836,0.5486653705127251,0.551851229979442,0.5502583002460836,0.008383362857201523,0.015235322853744071,0.002250046641050831,0.04158004927080585,0.9942269595614825,-0.005789768850070044,0.009907160204414449,0.009349148160740334,0.009907160204414449,True
GW250108_152221,chi_eff,15752,14996,0.04705203446213605,0.02879128249544726,-0.22998073423360443,0.32408183330384,-0.23565755026884525,0.28896284936237737,0.5540625675374444,0.5246203996312226,0.5393414835843335,0.020785891186978656,0.038539388902260274,0.005141092879274188,0.07837592164218954,0.927116438160357,0.05460266541887825,0.009964579836946007,0.009728326051472386,0.009964579836946007,True
GW250108_152221,luminosity_distance,15752,14996,3838.5823606371378,3892.460472269763,1928.4394057453499,6216.860988210175,1969.216366862623,6181.492630536667,4288.4215824648245,4212.2762636740445,4250.348923069434,45.190192450105116,0.010632113567154046,0.0018992880538054938,0.029095975427862703,0.9822439754752342,0.017915553954859612,0.010285472547194825,0.011334765826374453,0.011334765826374453,False
GW250108_152221,chirp_mass_source,15752,14996,37.557115222691124,37.26431697488361,32.042062914872375,45.21093223786812,31.680344544854652,44.894644529111915,13.168869322995747,13.214299984257263,13.191584653626505,0.28240288739365227,0.021407806174068462,0.0023809067451551038,0.050828800294813105,0.9498908625289042,-0.003443915750619008,0.011110445426408154,0.010182540246740677,0.011110445426408154,True
GW241114_235258,chirp_mass,15921,15650,9.328747694596728,9.307878213870469,9.224491621378192,9.433503141251489,9.20551674685503,9.409376527126035,0.2090115198732967,0.2038597802710047,0.2064356500721507,0.021442543371274346,0.1038703507062856,0.022642196037356326,0.23678581050627262,0.8109471016342169,0.024956963559731347,0.010238465554738157,0.011200875736824451,0.011200875736824451,True
GW241114_235258,mass_ratio,15921,15650,0.6823981321282887,0.7010099612252849,0.3325947574510386,0.9640420308614687,0.35577958776236324,0.9636434870489488,0.63144727341043,0.6078638992865855,0.6196555863485078,0.015254975124593206,0.024618474295515308,0.0026430749402809404,0.06850763137765603,0.9626518711586616,0.03806343705065794,0.009334246637089327,0.008665511238997595,0.009334246637089327,True
GW241114_235258,chi_eff,15921,15650,0.05614654919882121,0.04125389100701922,-0.023098498444180868,0.23169991667980738,-0.03530499750603607,0.21070640255544865,0.25479841512398826,0.24601140006148473,0.2504049075927365,0.01676553145210562,0.06695368558580095,0.012197864984389132,0.13792598737867223,0.8756576698693055,0.03509482702815309,0.009116980857078905,0.009322675141080507,0.009322675141080507,True
GW241114_235258,luminosity_distance,15921,15650,794.2973446905918,784.8043999748108,446.91011058123524,1096.5307571293388,443.32792837429014,1097.6948810276326,649.6206465481035,654.3669526533424,651.9937996007229,7.634808336481168,0.011709940096296435,0.0016969773625900605,0.03358234471041091,0.9927467209552783,-0.007279711967640541,0.010899689191506232,0.009236047236945209,0.010899689191506232,True
GW241114_235258,chirp_mass_source,15921,15650,8.03651561033858,8.031823316118397,7.663484433572564,8.534645822483613,7.648810704748578,8.521605380502276,0.871161388911049,0.8727946757536982,0.8719780323323736,0.00925342766814333,0.010611996317604688,0.001562204550248024,0.01247888659427903,0.9687140752827854,-0.001873083104862773,0.009753373594648803,0.010426916042788895,0.010426916042788895,True
GW240519_012815,chirp_mass,18123,17051,58.38205668948518,57.75429289520803,45.12040286186882,67.116339109406,43.728410618346615,66.56512802531475,21.99593624753718,22.836717406968134,22.416326827252657,0.6877556586720429,0.030681014957183072,0.004476423365735305,0.06551674273593354,0.9169142607753272,-0.03751193294767852,0.008409114364513533,0.010562193942576554,0.010562193942576554,True
GW240519_012815,mass_ratio,18123,17051,0.6174196284635769,0.6164761922969514,0.3054644118321653,0.9404484280170545,0.2970723519474824,0.9362901719742618,0.6349840161848892,0.6392178200267794,0.6371009181058342,0.003745070097810687,0.00587829964041672,0.0016718769005713654,0.003505896832476185,0.9804930329331698,-0.006645445490097482,0.007881258847496358,0.010111876458435308,0.010111876458435308,False
GW240519_012815,chi_eff,18123,17051,-0.044030793844230275,-0.07440855375394267,-0.3536491272854468,0.21642645135063646,-0.3896817870914645,0.19195079924041736,0.5700755786360833,0.5816325863318819,0.5758540824839826,0.030720918137998106,0.053348442031497814,0.007611685694055712,0.12377311638260122,0.9001691313885402,-0.02007000728129996,0.008867418176601104,0.00861079439946734,0.008867418176601104,True
GW240519_012815,luminosity_distance,18123,17051,1742.8229859299583,1751.9479191261562,922.9204284861588,3572.4962959783,907.1474032042281,3572.6220039222762,2649.5758674921412,2665.4746007180484,2657.5252341050946,9.707158244620011,0.003652705953660996,0.0012226713366767562,0.007490212301933331,0.9940353086757517,-0.005982551149856161,0.010176994927732629,0.009349028695144262,0.010176994927732629,False
GW240519_012815,chirp_mass_source,18123,17051,43.09524513074468,42.6613368570718,33.76471430205987,51.43856391602432,32.96740653476771,50.74648261214502,17.67384961396445,17.77907607737731,17.72646284567088,0.5585272041857265,0.031508102267685564,0.004042571650214771,0.05732454148133835,0.9193667705585791,-0.005936140409072616,0.009364432758925548,0.010137186566092169,0.010137186566092169,True
